GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AE7001
GIS Join Match Code,Data File Year,State Name,State Code,County Name,County Code,Area name,Average value of farmland and buildings per acre
"G1701550","1930","Illinois","170","Putnam","1550","Putnam",136
"G1701570","1930","Illinois","170","Randolph","1570","Randolph",44
"G1701590","1930","Illinois","170","Richland","1590","Richland",39
"G1701610","1930","Illinois","170","Rock Island","1610","Rock Island",126
"G1701630","1930","Illinois","170","St Clair","1630","St Clair",90
"G1701650","1930","Illinois","170","Saline","1650","Saline",55
"G1701670","1930","Illinois","170","Sangamon","1670","Sangamon",138
"G1701690","1930","Illinois","170","Schuyler","1690","Schuyler",74
"G1701710","1930","Illinois","170","Scott","1710","Scott",96
"G1701730","1930","Illinois","170","Shelby","1730","Shelby",79
"G1701750","1930","Illinois","170","Stark","1750","Stark",157
"G1701770","1930","Illinois","170","Stephenson","1770","Stephenson",122
"G1701790","1930","Illinois","170","Tazewell","1790","Tazewell",142
"G1701810","1930","Illinois","170","Union","1810","Union",44
"G1701830","1930","Illinois","170","Vermilion","1830","Vermilion",127
"G1701850","1930","Illinois","170","Wabash","1850","Wabash",77
"G1701870","1930","Illinois","170","Warren","1870","Warren",144
"G1701890","1930","Illinois","170","Washington","1890","Washington",47
"G1701910","1930","Illinois","170","Wayne","1910","Wayne",32
"G1701930","1930","Illinois","170","White","1930","White",47
"G1701950","1930","Illinois","170","Whiteside","1950","Whiteside",118
"G1701970","1930","Illinois","170","Will","1970","Will",138
"G1701990","1930","Illinois","170","Williamson","1990","Williamson",45
"G1702010","1930","Illinois","170","Winnebago","2010","Winnebago",117
"G1702030","1930","Illinois","170","Woodford","2030","Woodford",167
"G1800010","1930","Indiana","180","Adams","0010","Adams",80
"G1800030","1930","Indiana","180","Allen","0030","Allen",105
"G1800050","1930","Indiana","180","Bartholomew","0050","Bartholomew",74
"G1800070","1930","Indiana","180","Benton","0070","Benton",110
"G1800090","1930","Indiana","180","Blackford","0090","Blackford",84
"G1800110","1930","Indiana","180","Boone","0110","Boone",92
"G1800130","1930","Indiana","180","Brown","0130","Brown",22
"G1800150","1930","Indiana","180","Carroll","0150","Carroll",88
"G1800170","1930","Indiana","180","Cass","0170","Cass",79
"G1800190","1930","Indiana","180","Clark","0190","Clark",46
"G1800210","1930","Indiana","180","Clay","0210","Clay",55
"G1800230","1930","Indiana","180","Clinton","0230","Clinton",102
"G1800250","1930","Indiana","180","Crawford","0250","Crawford",20
"G1800270","1930","Indiana","180","Daviess","0270","Daviess",62
"G1800290","1930","Indiana","180","Dearborn","0290","Dearborn",54
"G1800310","1930","Indiana","180","Decatur","0310","Decatur",64
"G1800330","1930","Indiana","180","DeKalb","0330","De Kalb",68
"G1800350","1930","Indiana","180","Delaware","0350","Delaware",96
"G1800370","1930","Indiana","180","Dubois","0370","Dubois",38
"G1800390","1930","Indiana","180","Elkhart","0390","Elkhart",106
"G1800410","1930","Indiana","180","Fayette","0410","Fayette",81
"G1800430","1930","Indiana","180","Floyd","0430","Floyd",71
"G1800450","1930","Indiana","180","Fountain","0450","Fountain",75
"G1800470","1930","Indiana","180","Franklin","0470","Franklin",54
"G1800490","1930","Indiana","180","Fulton","0490","Fulton",66
"G1800510","1930","Indiana","180","Gibson","0510","Gibson",60
"G1800530","1930","Indiana","180","Grant","0530","Grant",93
"G1800550","1930","Indiana","180","Greene","0550","Greene",45
"G1800570","1930","Indiana","180","Hamilton","0570","Hamilton",97
"G1800590","1930","Indiana","180","Hancock","0590","Hancock",103
"G1800610","1930","Indiana","180","Harrison","0610","Harrison",34
"G1800630","1930","Indiana","180","Hendricks","0630","Hendricks",81
"G1800650","1930","Indiana","180","Henry","0650","Henry",97
"G1800670","1930","Indiana","180","Howard","0670","Howard",110
"G1800690","1930","Indiana","180","Huntington","0690","Huntington",74
"G1800710","1930","Indiana","180","Jackson","0710","Jackson",54
"G1800730","1930","Indiana","180","Jasper","0730","Jasper",63
"G1800750","1930","Indiana","180","Jay","0750","Jay",60
"G1800770","1930","Indiana","180","Jefferson","0770","Jefferson",38
"G1800790","1930","Indiana","180","Jennings","0790","Jennings",28
"G1800810","1930","Indiana","180","Johnson","0810","Johnson",101
"G1800830","1930","Indiana","180","Knox","0830","Knox",70
"G1800850","1930","Indiana","180","Kosciusko","0850","Kosciusko",73
"G1800870","1930","Indiana","180","Lagrange","0870","Lagrange",78
"G1800890","1930","Indiana","180","Lake","0890","Lake",121
"G1800910","1930","Indiana","180","LaPorte","0910","Laporte",79
"G1800930","1930","Indiana","180","Lawrence","0930","Lawrence",41
"G1800950","1930","Indiana","180","Madison","0950","Madison",104
"G1800970","1930","Indiana","180","Marion","0970","Marion",222
"G1800990","1930","Indiana","180","Marshall","0990","Marshall",74
"G1801010","1930","Indiana","180","Martin","1010","Martin",25
"G1801030","1930","Indiana","180","Miami","1030","Miami",79
"G1801050","1930","Indiana","180","Monroe","1050","Monroe",44
"G1801070","1930","Indiana","180","Montgomery","1070","Montgomery",80
"G1801090","1930","Indiana","180","Morgan","1090","Morgan",61
"G1801110","1930","Indiana","180","Newton","1110","Newton",84
"G1801130","1930","Indiana","180","Noble","1130","Noble",68
"G1801150","1930","Indiana","180","Ohio","1150","Ohio",48
"G1801170","1930","Indiana","180","Orange","1170","Orange",31
"G1801190","1930","Indiana","180","Owen","1190","Owen",31
"G1801210","1930","Indiana","180","Parke","1210","Parke",50
"G1801230","1930","Indiana","180","Perry","1230","Perry",23
"G1801250","1930","Indiana","180","Pike","1250","Pike",44
"G1801270","1930","Indiana","180","Porter","1270","Porter",97
"G1801290","1930","Indiana","180","Posey","1290","Posey",52
"G1801310","1930","Indiana","180","Pulaski","1310","Pulaski",54
"G1801330","1930","Indiana","180","Putnam","1330","Putnam",50
"G1801350","1930","Indiana","180","Randolph","1350","Randolph",74
"G1801370","1930","Indiana","180","Ripley","1370","Ripley",41
"G1801390","1930","Indiana","180","Rush","1390","Rush",100
"G1801410","1930","Indiana","180","St Joseph","1410","St Joseph",106
"G1801430","1930","Indiana","180","Scott","1430","Scott",35
"G1801450","1930","Indiana","180","Shelby","1450","Shelby",101
"G1801470","1930","Indiana","180","Spencer","1470","Spencer",43
"G1801490","1930","Indiana","180","Starke","1490","Starke",63
"G1801510","1930","Indiana","180","Steuben","1510","Steuben",58
"G1801530","1930","Indiana","180","Sullivan","1530","Sullivan",58
"G1801550","1930","Indiana","180","Switzerland","1550","Switzerland",45
"G1801570","1930","Indiana","180","Tippecanoe","1570","Tippecanoe",96
"G1801590","1930","Indiana","180","Tipton","1590","Tipton",111
"G1801610","1930","Indiana","180","Union","1610","Union",86
"G1801630","1930","Indiana","180","Vanderburgh","1630","Vanderburgh",97
"G1801650","1930","Indiana","180","Vermillion","1650","Vermillion",76
"G1801670","1930","Indiana","180","Vigo","1670","Vigo",91
"G1801690","1930","Indiana","180","Wabash","1690","Wabash",79
"G1801710","1930","Indiana","180","Warren","1710","Warren",87
"G1801730","1930","Indiana","180","Warrick","1730","Warrick",47
"G1801750","1930","Indiana","180","Washington","1750","Washington",31
"G1801770","1930","Indiana","180","Wayne","1770","Wayne",89
"G1801790","1930","Indiana","180","Wells","1790","Wells",68
"G1801810","1930","Indiana","180","White","1810","White",79
"G1801830","1930","Indiana","180","Whitley","1830","Whitley",67
"G1900010","1930","Iowa","190","Adair","0010","Adair",110
"G1900030","1930","Iowa","190","Adams","0030","Adams",103
"G1900050","1930","Iowa","190","Allamakee","0050","Allamakee",75
"G1900070","1930","Iowa","190","Appanoose","0070","Appanoose",63
"G1900090","1930","Iowa","190","Audubon","0090","Audubon",134
"G1900110","1930","Iowa","190","Benton","0110","Benton",149
"G1900130","1930","Iowa","190","Black Hawk","0130","Black Hawk",130
"G1900150","1930","Iowa","190","Boone","0150","Boone",152
"G1900170","1930","Iowa","190","Bremer","0170","Bremer",112
"G1900190","1930","Iowa","190","Buchanan","0190","Buchanan",99
"G1900210","1930","Iowa","190","Buena Vista","0210","Buena Vista",155
"G1900230","1930","Iowa","190","Butler","0230","Butler",112
"G1900250","1930","Iowa","190","Calhoun","0250","Calhoun",166
"G1900270","1930","Iowa","190","Carroll","0270","Carroll",164
"G1900290","1930","Iowa","190","Cass","0290","Cass",134
"G1900310","1930","Iowa","190","Cedar","0310","Cedar",151
"G1900330","1930","Iowa","190","Cerro Gordo","0330","Cerro Gordo",115
"G1900350","1930","Iowa","190","Cherokee","0350","Cherokee",140
"G1900370","1930","Iowa","190","Chickasaw","0370","Chickasaw",92
"G1900390","1930","Iowa","190","Clarke","0390","Clarke",78
"G1900410","1930","Iowa","190","Clay","0410","Clay",131
"G1900430","1930","Iowa","190","Clayton","0430","Clayton",107
"G1900450","1930","Iowa","190","Clinton","0450","Clinton",126
"G1900470","1930","Iowa","190","Crawford","0470","Crawford",134
"G1900490","1930","Iowa","190","Dallas","0490","Dallas",156
"G1900510","1930","Iowa","190","Davis","0510","Davis",61
"G1900530","1930","Iowa","190","Decatur","0530","Decatur",62
"G1900550","1930","Iowa","190","Delaware","0550","Delaware",109
"G1900570","1930","Iowa","190","Des Moines","0570","Des Moines",109
"G1900590","1930","Iowa","190","Dickinson","0590","Dickinson",109
"G1900610","1930","Iowa","190","Dubuque","0610","Dubuque",112
"G1900630","1930","Iowa","190","Emmet","0630","Emmet",110
"G1900650","1930","Iowa","190","Fayette","0650","Fayette",95
"G1900670","1930","Iowa","190","Floyd","0670","Floyd",116
"G1900690","1930","Iowa","190","Franklin","0690","Franklin",136
"G1900710","1930","Iowa","190","Fremont","0710","Fremont",143
"G1900730","1930","Iowa","190","Greene","0730","Greene",157
"G1900750","1930","Iowa","190","Grundy","0750","Grundy",150
"G1900770","1930","Iowa","190","Guthrie","0770","Guthrie",113
"G1900790","1930","Iowa","190","Hamilton","0790","Hamilton",163
"G1900810","1930","Iowa","190","Hancock","0810","Hancock",125
"G1900830","1930","Iowa","190","Hardin","0830","Hardin",145
"G1900850","1930","Iowa","190","Harrison","0850","Harrison",122
"G1900870","1930","Iowa","190","Henry","0870","Henry",124
"G1900890","1930","Iowa","190","Howard","0890","Howard",85
"G1900910","1930","Iowa","190","Humboldt","0910","Humboldt",149
"G1900930","1930","Iowa","190","Ida","0930","Ida",154
"G1900950","1930","Iowa","190","Iowa","0950","Iowa",121
"G1900970","1930","Iowa","190","Jackson","0970","Jackson",81
"G1900990","1930","Iowa","190","Jasper","0990","Jasper",129
"G1901010","1930","Iowa","190","Jefferson","1010","Jefferson",95
"G1901030","1930","Iowa","190","Johnson","1030","Johnson",136
"G1901050","1930","Iowa","190","Jones","1050","Jones",118
"G1901070","1930","Iowa","190","Keokuk","1070","Keokuk",120
"G1901090","1930","Iowa","190","Kossuth","1090","Kossuth",125
"G1901110","1930","Iowa","190","Lee","1110","Lee",91
"G1901130","1930","Iowa","190","Linn","1130","Linn",143
"G1901150","1930","Iowa","190","Louisa","1150","Louisa",115
"G1901170","1930","Iowa","190","Lucas","1170","Lucas",69
"G1901190","1930","Iowa","190","Lyon","1190","Lyon",135
"G1901210","1930","Iowa","190","Madison","1210","Madison",106
"G1901230","1930","Iowa","190","Mahaska","1230","Mahaska",138
"G1901250","1930","Iowa","190","Marion","1250","Marion",104
"G1901270","1930","Iowa","190","Marshall","1270","Marshall",142
"G1901290","1930","Iowa","190","Mills","1290","Mills",150
"G1901310","1930","Iowa","190","Mitchell","1310","Mitchell",103
"G1901330","1930","Iowa","190","Monona","1330","Monona",115
"G1901350","1930","Iowa","190","Monroe","1350","Monroe",65
"G1901370","1930","Iowa","190","Montgomery","1370","Montgomery",145
"G1901390","1930","Iowa","190","Muscatine","1390","Muscatine",134
"G1901410","1930","Iowa","190","O Brien","1410","O Brien",149
"G1901430","1930","Iowa","190","Osceola","1430","Osceola",124
"G1901450","1930","Iowa","190","Page","1450","Page",144
"G1901470","1930","Iowa","190","Palo Alto","1470","Palo Alto",119
"G1901490","1930","Iowa","190","Plymouth","1490","Plymouth",142
"G1901510","1930","Iowa","190","Pocahontas","1510","Pocahontas",153
"G1901530","1930","Iowa","190","Polk","1530","Polk",171
"G1901550","1930","Iowa","190","Pottawattamie","1550","Pottawattamie",150
"G1901570","1930","Iowa","190","Poweshiek","1570","Poweshiek",129
"G1901590","1930","Iowa","190","Ringgold","1590","Ringgold",75
"G1901610","1930","Iowa","190","Sac","1610","Sac",159
"G1901630","1930","Iowa","190","Scott","1630","Scott",173
"G1901650","1930","Iowa","190","Shelby","1650","Shelby",149
"G1901670","1930","Iowa","190","Sioux","1670","Sioux",157
"G1901690","1930","Iowa","190","Story","1690","Story",154
"G1901710","1930","Iowa","190","Tama","1710","Tama",138
"G1901730","1930","Iowa","190","Taylor","1730","Taylor",101
"G1901750","1930","Iowa","190","Union","1750","Union",100
"G1901770","1930","Iowa","190","Van Buren","1770","Van Buren",68
"G1901790","1930","Iowa","190","Wapello","1790","Wapello",99
"G1901810","1930","Iowa","190","Warren","1810","Warren",101
"G1901830","1930","Iowa","190","Washington","1830","Washington",139
"G1901850","1930","Iowa","190","Wayne","1850","Wayne",68
"G1901870","1930","Iowa","190","Webster","1870","Webster",155
"G1901890","1930","Iowa","190","Winnebago","1890","Winnebago",112
"G1901910","1930","Iowa","190","Winneshiek","1910","Winneshiek",104
"G1901930","1930","Iowa","190","Woodbury","1930","Woodbury",134
"G1901950","1930","Iowa","190","Worth","1950","Worth",103
"G1901970","1930","Iowa","190","Wright","1970","Wright",140
"G2000010","1930","Kansas","200","Allen","0010","Allen",47
"G2000030","1930","Kansas","200","Anderson","0030","Anderson",45
"G2000050","1930","Kansas","200","Atchison","0050","Atchison",87
"G2000070","1930","Kansas","200","Barber","0070","Barber",28
"G2000090","1930","Kansas","200","Barton","0090","Barton",75
"G2000110","1930","Kansas","200","Bourbon","0110","Bourbon",37
"G2000130","1930","Kansas","200","Brown","0130","Brown",116
"G2000150","1930","Kansas","200","Butler","0150","Butler",45
"G2000170","1930","Kansas","200","Chase","0170","Chase",44
"G2000190","1930","Kansas","200","Chautauqua","0190","Chautauqua",26
"G2000210","1930","Kansas","200","Cherokee","0210","Cherokee",42
"G2000230","1930","Kansas","200","Cheyenne","0230","Cheyenne",26
"G2000250","1930","Kansas","200","Clark","0250","Clark",23
"G2000270","1930","Kansas","200","Clay","0270","Clay",60
"G2000290","1930","Kansas","200","Cloud","0290","Cloud",60
"G2000310","1930","Kansas","200","Coffey","0310","Coffey",48
"G2000330","1930","Kansas","200","Comanche","0330","Comanche",29
"G2000350","1930","Kansas","200","Cowley","0350","Cowley",50
"G2000370","1930","Kansas","200","Crawford","0370","Crawford",43
"G2000390","1930","Kansas","200","Decatur","0390","Decatur",32
"G2000410","1930","Kansas","200","Dickinson","0410","Dickinson",82
"G2000430","1930","Kansas","200","Doniphan","0430","Doniphan",104
"G2000450","1930","Kansas","200","Douglas","0450","Douglas",77
"G2000470","1930","Kansas","200","Edwards","0470","Edwards",53
"G2000490","1930","Kansas","200","Elk","0490","Elk",33
"G2000510","1930","Kansas","200","Ellis","0510","Ellis",40
"G2000530","1930","Kansas","200","Ellsworth","0530","Ellsworth",54
"G2000550","1930","Kansas","200","Finney","0550","Finney",27
"G2000570","1930","Kansas","200","Ford","0570","Ford",47
"G2000590","1930","Kansas","200","Franklin","0590","Franklin",63
"G2000610","1930","Kansas","200","Geary","0610","Geary",59
"G2000630","1930","Kansas","200","Gove","0630","Gove",24
"G2000650","1930","Kansas","200","Graham","0650","Graham",24
"G2000670","1930","Kansas","200","Grant","0670","Grant",35
"G2000690","1930","Kansas","200","Gray","0690","Gray",38
"G2000710","1930","Kansas","200","Greeley","0710","Greeley",17
"G2000730","1930","Kansas","200","Greenwood","0730","Greenwood",40
"G2000750","1930","Kansas","200","Hamilton","0750","Hamilton",18
"G2000770","1930","Kansas","200","Harper","0770","Harper",52
"G2000790","1930","Kansas","200","Harvey","0790","Harvey",84
"G2000810","1930","Kansas","200","Haskell","0810","Haskell",38
